Conso Electrique du jour en kWh notifications (Log started: 2021-03-26T13:38:53.999130+00:00)
--------------------------------------------------------------------------------

2021-10-01T21:59:00.048587+00:00 16.0,9,7,6.0,4,2,0.0,0,0,0.009,0,0.0087,4.0,0.6040,3.4020
2021-10-02T21:59:00.060893+00:00 17.0,11,6,7.0,4,3,0.0,0,0,0.009,0.0014,0.0078,4.26,0.4722,3.7894
2021-10-03T21:59:00.049924+00:00 21.0,12,9,5.0,3,2,0.0,0,0,0.009,0.0002,0.0088,3.28,0.0006,3.2813
2021-10-04T21:59:00.078034+00:00 20.0,12,8,6.0,2,4,0.0,0,0,0.007,0,0.0075,3.79,0.0997,3.6914
2021-10-05T21:59:00.101998+00:00 22.0,13,9,5.0,3,2,0.0,0,0,0.009,0.0007,0.0081,3.24,0.0105,3.2338
2021-10-06T21:59:00.090218+00:00 16.0,8,8,2.0,1,1,0.0,0,0,0.007,0.0004,0.0074,6.71,1.7782,4.9301
2021-10-07T21:59:00.028786+00:00 10.0,3,7,3.0,2,1,0.0,0,0,0.008,0.0003,0.0084,7.55,1.8896,5.6648
2021-10-08T21:59:00.079835+00:00 11.0,6,5,1.0,1,0,0.0,0,0,0.001,0.0006,0.0004,2.23,1.6998,0.5315
2021-10-09T21:59:00.072527+00:00 10.0,6,4,4.0,2,2,0.0,0,0,0.003,0,0.0025,1.06,0.0003,1.0565
2021-10-10T21:59:00.634732+00:00 12.0,6,6,4.0,1,3,0.0,0,0,0.006,0,0.0063,2.4,0.0005,2.4046
2021-10-11T21:59:00.075813+00:00 16.0,11,5,4.0,1,3,0.0,0,0,3.798,3.7928,0.0051,2.25,0.0011,2.2487
2021-10-12T21:59:00.057503+00:00 24.0,14,10,3.0,1,2,1.0,1,0,9.665,4.2271,5.4384,5.8,1.2869,4.5094
2021-10-13T21:59:00.094768+00:00 21.0,11,10,5.0,2,3,1.0,1,0,7.699,4.3043,3.3948,3.4,0.5419,2.8620
2021-10-14T21:59:00.073425+00:00 19.0,10,9,4.0,1,3,0.0,0,0,7.924,3.7903,4.1336,5.49,1.6230,3.8657
2021-10-15T21:59:00.134377+00:00 25.0,14,11,4.0,1,3,1.0,1,0,3.836,3.4462,0.3901,3.68,0.4665,3.2070
2021-10-16T10:04:20.691896+00:00 11.0,6,5,0.0,0,0,0.0,0,0,3.403,3.1705,0.2317,3.85,0.6401,3.2086
2021-10-16T21:59:00.192552+00:00 18.0,12,6,4.0,1,3,0.0,0,0,5.405,4.4812,0.9240,4.19,0.7765,3.4076
2021-10-17T21:59:00.147082+00:00 16.0,9,7,3.0,0,3,0.0,0,0,3.128,2.5510,0.5769,5.88,2.0904,3.7879
2021-10-18T21:59:00.173221+00:00 18.0,13,5,4.0,1,3,0.0,0,0,4.265,3.8954,0.3700,4.58,0.9736,3.6074
2021-10-19T21:59:00.096355+00:00 15.0,8,7,3.0,2,1,0.0,0,0,1.031,0.6042,0.4268,5.54,1.2336,4.3111
2021-10-20T21:59:00.218953+00:00 17.0,9,8,4.0,2,2,0.0,0,0,1.111,0.7050,0.4055,3.41,0.1638,3.2453
2021-10-21T21:59:00.222014+00:00 17.0,9,8,4.0,2,2,0.0,0,0,0.967,0.6622,0.3048,3.72,0.4264,3.2921
2021-10-22T21:59:00.191312+00:00 22.0,13,9,5.0,2,3,1.0,1,0,2.437,2.0066,0.4297,3.3,0.0005,3.3047
2021-10-23T21:59:00.204270+00:00 22.0,10,12,4.0,1,3,1.0,1,0,9.189,2.9262,6.2628,5.07,1.2804,3.7897
2021-10-24T21:59:00.143601+00:00 24.0,11,13,4.0,2,2,0.0,0,0,7.653,1.9374,5.7158,4.92,1.2111,3.7103
2021-10-25T21:59:00.197325+00:00 20.0,14,6,4.0,1,3,1.0,1,0,4.654,3.2431,1.4113,4.4,1.0096,3.3909
2021-10-26T21:59:00.243987+00:00 26.0,16,10,4.0,1,3,1.0,1,0,3.548,3.1146,0.4329,3.54,0.1060,3.4274
2021-10-27T21:59:00.154852+00:00 22.0,15,7,4.0,2,2,1.0,1,0,5.821,5.1959,0.6247,4.32,0.7777,3.5375
2021-10-28T21:59:00.215654+00:00 17.0,9,8,3.0,1,2,0.0,0,0,1.077,0.6854,0.3920,4.85,1.4903,3.3630
2021-10-29T21:59:00.212437+00:00 21.0,13,8,3.0,0,3,0.0,0,0,2.348,2.0326,0.3153,4.77,1.5483,3.2190
2021-10-30T21:59:00.244319+00:00 19.0,13,6,4.0,1,3,0.0,0,0,0.85,0.4431,0.4070,0.0,0.0001,0.0001
2021-10-31T22:59:00.394624+00:00 21.0,11,10,4.0,1,3,0.0,0,0,1.27,1.16,0.11,0.36,0.31,0.05
2021-11-01T22:59:00.240232+00:00 23.0,14,9,4.0,2,2,0.0,0,0,1.01,0.65,0.36,4.92,0.04,4.88
2021-11-02T22:59:00.296752+00:00 25.0,13,12,3.0,1,2,1.0,0,1,6.09,1.95,4.14,5.1,0.36,4.74
2021-11-03T22:59:00.222386+00:00 unknown,15,13,unknown,1,3,unknown,2,0,unknown,2.20,3.72,unknown,0.01,4.90
2021-11-04T22:59:00.433331+00:00 unknown,12,15,unknown,1,1,unknown,1,0,unknown,2.43,5.43,unknown,0.35,5.82
2021-11-05T22:59:00.210559+00:00 unknown,19,14,unknown,2,2,unknown,2,0,unknown,7.24,5.96,unknown,0.18,4.94
2021-11-06T22:59:00.203419+00:00 unknown,19,17,unknown,1,2,unknown,1,0,unknown,7.25,5.84,unknown,0,4.71
2021-11-07T22:59:00.314898+00:00 unknown,18,14,unknown,0,1,unknown,2,0,unknown,7.40,6.05,unknown,0.07,4.79
2021-11-08T15:56:36.358110+00:00 23.0,9,14,2.0,0,2,1.0,1,0,8.14,3.68,4.46,5.07,0.10,4.97 ,9.19,5.16,4.03
2021-11-08T22:59:00.407176+00:00 31.0,17,14,2.0,0,2,1.0,1,0,10.97,6.51,4.46,5.07,0.10,4.97 ,13.79,9.76,4.03
2021-11-09T22:59:00.381977+00:00 35.0,20,15,1.0,0,1,1.0,1,0,14.99,9.50,5.49,4.73,0,4.73 ,15.38,9.78,5.60
2021-11-10T22:59:00.239709+00:00 30.0,15,15,0.0,0,0,2.0,2,0,13.5,7.78,5.72,4.76,0.02,4.74 ,11.37,7.58,3.79
2021-11-11T22:59:00.317911+00:00 27.0,15,12,2.0,1,1,1.0,1,0,7.48,2.79,4.69,6.02,0.63,5.39 ,15.38,11.70,3.68
2021-11-12T22:59:00.284846+00:00 29.0,15,14,2.0,1,1,1.0,1,0,10.74,5.58,5.16,4.77,0,4.77 ,12.91,8.81,4.10
2021-11-13T22:59:00.290603+00:00 30.0,16,14,2.0,1,1,2.0,2,0,8.06,3.71,4.35,4.83,0,4.83 ,14.55,11.27,3.28
2021-11-14T22:59:00.332829+00:00 29.0,14,15,2.0,1,1,0.0,0,0,8.52,4.67,3.85,4.76,0,4.76 ,15.67,10.42,5.25
2021-11-15T22:59:00.403206+00:00 33.0,17,16,4.0,2,2,0.0,0,0,11.06,7.09,3.97,4.82,0,4.82 ,14.23,9.80,4.43
2021-11-16T22:59:00.348728+00:00 31.0,18,13,2.0,1,1,2.0,2,0,8.29,5.02,3.27,4.9,0.01,4.89 ,15.41,11.28,4.13
2021-11-17T22:59:00.230181+00:00 35.0,22,13,2.0,1,1,1.0,1,0,14.67,9.80,4.87,4.96,0,4.96 ,12.55,9.03,3.52
2021-11-18T22:59:00.274784+00:00 31.0,18,13,2.0,1,1,2.0,2,0,11.11,7.52,3.59,5.83,0.49,5.34 ,13.92,10.35,3.57
2021-11-19T22:59:01.365895+00:00 30.0,15,15,2.0,1,1,2.0,2,0,14.94,6.98,7.96,7.47,1.99,5.48 ,12.1,8.86,3.24
2021-11-20T22:59:01.332255+00:00 29.0,15,14,0.0,0,0,1.0,1,0,11.0,4.92,6.08,6.62,1.21,5.41 ,16.85,11.34,5.51
2021-11-21T22:59:00.678029+00:00 32.0,19,13,2.0,0,2,1.0,1,0,13.65,8.46,5.19,4.78,0.12,4.66 ,12.83,9.70,3.13
2021-11-22T22:59:00.771449+00:00 31.0,19,12,2.0,1,1,2.0,2,0,12.58,7.72,4.86,5.12,0.02,5.10 ,14.03,10.54,3.49
2021-11-23T22:59:01.518041+00:00 33.0,16,17,2.0,1,1,2.0,2,0,13.21,5.19,8.02,5.99,0.90,5.09 ,14.19,10.39,3.80
2021-11-24T22:59:00.316215+00:00 33.0,19,14,2.0,1,1,1.0,1,0,12.3,8.19,4.11,4.88,0,4.88 ,13.7,10.04,3.66
2021-11-25T22:59:00.197051+00:00 30.0,16,14,2.0,1,1,0.0,0,0,9.76,6.04,3.72,5.27,0,5.27 ,15.15,9.92,5.23
2021-11-26T22:59:00.250758+00:00 38.0,22,16,3.0,1,2,1.0,1,0,15.73,10.48,5.25,4.79,0.00,4.79 ,14.37,9.49,4.88
2021-11-27T22:59:00.191374+00:00 37.0,22,15,2.0,1,1,2.0,2,0,13.74,7.25,6.49,5.03,0,5.03 ,15.14,11.77,3.37
2021-11-28T22:59:00.610612+00:00 42.0,25,17,3.0,0,3,2.0,2,0,20.1,14.38,5.72,4.86,0,4.86 ,14.36,9.96,4.40
2021-11-29T22:59:00.401408+00:00 47.0,28,19,2.0,1,1,1.0,1,0,25.27,16.32,8.95,4.76,0.01,4.75 ,14.69,10.14,4.55
2021-11-30T22:59:00.421268+00:00 47.0,28,19,6.0,2,4,2.0,2,0,25.0,15.30,9.70,7.5,0.98,6.52 ,13.24,9.87,3.37
2021-12-01T22:59:00.563024+00:00 35.0,20,15,2.0,1,1,2.0,2,0,14.88,8.70,6.18,4.95,0,4.95 ,13.45,9.90,3.55
2021-12-02T22:59:00.348647+00:00 34.0,19,15,2.0,1,1,2.0,2,0,15.43,8.22,7.21,4.97,0.06,4.91 ,13.02,9.36,3.66
2021-12-03T22:59:00.212999+00:00 39.0,19,20,1.0,0,1,2.0,2,0,19.96,9.34,10.62,5.01,0.06,4.95 ,13.24,8.53,4.71
2021-12-04T22:59:00.178874+00:00 29.0,17,12,2.0,0,2,1.0,1,0,11.86,7.52,4.34,5.17,0,5.17 ,11.55,8.36,3.19
2021-12-05T22:59:00.167087+00:00 36.0,21,15,1.0,0,1,2.0,2,0,17.25,10.59,6.66,5.22,0.01,5.21 ,12.17,8.93,3.24
2021-12-06T22:59:00.303579+00:00 35.0,19,16,2.0,1,1,2.0,2,0,15.33,7.35,7.98,5.05,0.01,5.04 ,14.11,10.57,3.54
2021-12-07T22:59:00.352833+00:00 37.0,21,16,2.0,0,2,1.0,1,0,13.71,8.62,5.09,4.91,0.06,4.85 ,17.85,11.77,6.08
2021-12-08T22:59:00.313843+00:00 38.0,19,19,1.0,0,1,2.0,2,0,18.17,9.68,8.49,4.82,0,4.82 ,12.19,7.79,4.40
2021-12-09T22:59:00.371690+00:00 39.0,24,15,2.0,0,2,2.0,2,0,16.56,10.68,5.88,4.87,0.02,4.85 ,15.24,11.41,3.83
2021-12-10T22:59:00.816090+00:00 40.0,23,17,2.0,0,2,2.0,2,0,19.22,11.44,7.78,4.78,0,4.78 ,13.32,9.69,3.63
2021-12-11T22:59:00.278900+00:00 35.0,33,2,1.0,0,1,2.0,2,0,16.9,15.85,1.05,5.39,5.10,0.29 ,13.45,11.69,1.76
2021-12-12T22:59:00.265126+00:00 37.0,22,15,2.0,0,2,2.0,2,0,19.32,11.11,8.21,5.88,0.42,5.46 ,13.45,9.77,3.68
2021-12-13T22:59:00.335778+00:00 37.0,24,13,2.0,2,0,2.0,2,0,17.53,11.05,6.48,6.31,1.39,4.92 ,15.25,13.59,1.66
2021-12-14T22:59:00.676658+00:00 31.0,19,12,1.0,0,1,2.0,2,0,14.75,10.27,4.48,6.24,0.66,5.58 ,13.87,10.39,3.48
2021-12-15T22:59:00.416858+00:00 34.0,19,15,1.0,0,1,2.0,2,0,17.01,10.06,6.95,6.59,1.14,5.45 ,13.3,9.06,4.24
2021-12-16T22:59:00.435543+00:00 37.0,25,12,2.0,0,2,2.0,2,0,18.64,12.78,5.86,6.53,0.99,5.54 ,15.97,12.22,3.75
2021-12-17T22:59:00.194501+00:00 35.0,20,15,1.0,0,1,2.0,2,0,14.66,7.43,7.23,6.73,1.17,5.56 ,12.43,7.89,4.54
2021-12-18T22:59:00.232415+00:00 32.0,19,13,2.0,0,2,1.0,1,0,14.69,8.85,5.84,6.99,1.41,5.58 ,10.12,7.42,2.70
2021-12-19T22:59:00.217991+00:00 34.0,20,14,2.0,0,2,2.0,2,0,15.9,10.49,5.41,7.11,1.64,5.47 ,14.45,10.09,4.36
2021-12-20T22:59:00.213223+00:00 40.0,25,15,1.0,0,1,1.0,1,0,24.13,15.60,8.53,6.92,1.37,5.55 ,12.71,9.08,3.63
2021-12-21T22:59:00.184256+00:00 42.0,22,20,2.0,1,1,2.0,2,0,22.03,12.83,9.20,6.26,1.38,4.88 ,17.77,9.48,8.29
2021-12-22T22:59:00.316628+00:00 31.0,18,13,0.0,0,0,2.0,2,0,13.48,7.76,5.72,7.32,0.63,6.69 ,14.59,10.41,4.18
2021-12-23T22:59:00.289382+00:00 29.0,16,13,2.0,1,1,2.0,2,0,9.28,4.30,4.98,5.73,0.73,5.00 ,16.23,12.06,4.17
2021-12-24T22:59:00.707627+00:00 32.0,18,14,2.0,0,2,1.0,1,0,10.58,5.50,5.08,5.51,0.27,5.24 ,17.79,12.64,5.15
2021-12-25T22:59:02.414883+00:00 56.0,34,22,1.0,0,1,2.0,2,0,8.57,4.02,4.55,27.37,13.05,14.32 ,20.1,15.21,4.89
2021-12-26T22:59:00.207944+00:00 37.0,20,17,2.0,1,1,1.0,1,0,9.4,3.44,5.96,1.71,1.21,0.50 ,24.56,13.42,11.14
2021-12-27T22:59:00.184309+00:00 39.0,21,18,2.0,1,1,3.0,2,1,8.96,4.12,4.84,8.11,0,8.11 ,20.67,15.12,5.55
2021-12-28T22:59:00.141051+00:00 36.0,17,19,1.0,0,1,1.0,1,0,7.1,3.45,3.65,8.02,0,8.02 ,18.0,11.82,6.18
2021-12-29T22:59:00.640285+00:00 27.0,13,14,2.0,1,1,2.0,2,0,4.98,2.06,2.92,5.02,0.01,5.01 ,14.0,9.60,4.40
2021-12-30T22:59:00.290056+00:00 31.0,15,16,2.0,1,1,2.0,2,0,6.54,2.38,4.16,8.54,0.16,8.38 ,16.4,12.38,4.02
2021-12-31T22:59:01.617884+00:00 35.0,18,17,1.0,0,1,2.0,2,0,9.21,3.14,6.07,10.24,1.47,8.77 ,18.58,14.10,4.48
2022-01-01T22:59:00.257509+00:00 42.0,23,19,2.0,0,2,2.0,2,0,8.26,5.41,2.85,16.94,6.85,10.09 ,19.4,11.95,7.45
2022-01-02T22:59:00.161640+00:00 38.0,23,15,2.0,1,1,2.0,2,0,10.64,3.60,7.04,9.81,7.15,2.66 ,16.61,11.17,5.44
2022-01-03T22:59:00.237189+00:00 26.0,16,10,1.0,0,1,3.0,3,0,10.1,3.30,6.80,2.61,2.29,0.32 ,14.59,10.35,4.24
2022-01-04T22:59:00.771332+00:00 28.0,14,14,2.0,0,2,2.0,2,0,8.94,2.08,6.86,6.83,0.62,6.21 ,12.18,8.64,3.54
2022-01-05T22:59:00.214499+00:00 35.0,22,13,2.0,1,1,2.0,2,0,17.41,10.70,6.71,5.45,0.55,4.90 ,14.1,10.51,3.59
2022-01-06T22:59:00.143275+00:00 41.0,21,20,1.0,0,1,4.0,4,0,20.56,11.12,9.44,7.68,1.28,6.40 ,13.13,8.98,4.15
2022-01-07T22:59:00.284994+00:00 50.0,27,23,2.0,0,2,2.0,2,0,26.35,13.91,12.44,5.04,0,5.04 ,14.87,10.10,4.77
2022-01-08T22:59:00.123028+00:00 43.0,22,21,2.0,1,1,3.0,3,0,12.25,6.90,5.35,7.04,0,7.04 ,21.36,14.59,6.77
2022-01-09T22:59:00.209855+00:00 40.0,17,23,1.0,0,1,2.0,2,0,10.19,2.64,7.55,8.03,0,8.03 ,17.4,11.35,6.05
2022-01-10T22:59:00.296367+00:00 40.0,21,19,2.0,0,2,3.0,3,0,15.43,10.08,5.35,8.16,0,8.16 ,14.54,10.90,3.64
2022-01-11T22:59:00.226862+00:00 50.0,29,21,2.0,1,1,3.0,3,0,23.34,12.11,11.23,7.27,0.35,6.92 ,17.38,12.92,4.46
2022-01-12T22:59:02.161034+00:00 52.0,29,23,1.0,0,1,2.0,2,0,27.26,17.47,9.79,7.86,0,7.86 ,14.58,10.14,4.44
2022-01-13T22:59:00.208676+00:00 49.0,31,18,2.0,2,0,4.0,4,0,26.88,17.62,9.26,9.13,1.27,7.86 ,15.05,12.31,2.74
2022-01-14T22:59:00.276878+00:00 44.0,26,18,2.0,2,0,1.0,1,0,26.3,13.81,12.49,7.38,1.18,6.20 ,13.73,10.48,3.25
2022-01-15T22:59:00.320779+00:00 46.0,30,16,2.0,1,1,3.0,3,0,26.27,16.56,9.71,6.41,1.07,5.34 ,15.12,11.30,3.82
2022-01-16T22:59:00.149296+00:00 44.0,27,17,4.0,3,1,3.0,3,0,24.69,14.37,10.32,6.34,0.70,5.64 ,14.27,10.38,3.89
2022-01-17T22:59:00.239184+00:00 55.0,32,23,2.0,1,1,2.0,2,0,34.92,19.52,15.40,4.43,0,4.43 ,13.47,9.32,4.15
2022-01-18T22:59:00.298022+00:00 57.0,35,22,2.0,2,0,3.0,3,0,34.6,21.68,12.92,5.11,0.01,5.10 ,12.81,9.41,3.40
2022-01-19T22:59:00.267990+00:00 47.0,24,23,1.0,0,1,3.0,3,0,23.36,11.35,12.01,6.91,0.13,6.78 ,13.49,9.86,3.63
2022-01-20T22:59:00.983105+00:00 43.0,27,16,2.0,1,1,3.0,3,0,21.22,13.17,8.05,5.39,0.20,5.19 ,15.77,12.28,3.49
2022-01-21T22:59:00.205011+00:00 47.0,30,17,2.0,1,1,3.0,3,0,26.68,17.62,9.06,7.63,0.64,6.99 ,15.7,11.96,3.74
2022-01-22T22:59:00.194613+00:00 47.0,28,19,1.0,0,1,3.0,3,0,27.01,15.96,11.05,5.9,0.65,5.25 ,16.63,11.32,5.31
2022-01-23T22:59:00.141948+00:00 40.0,22,18,2.0,0,2,3.0,3,0,20.34,11.07,9.27,9.11,1.49,7.62 ,14.24,10.90,3.34
2022-01-24T22:59:01.063580+00:00 35.0,21,14,1.0,0,1,2.0,2,0,18.81,11.81,7.00,8.05,1.83,6.22 ,12.85,9.12,3.73
2022-01-25T22:59:00.324361+00:00 34.0,19,15,2.0,0,2,3.0,3,0,19.49,9.13,10.36,6.61,2.00,4.61 ,12.06,8.98,3.08
2022-01-26T22:59:01.026971+00:00 42.0,25,17,1.0,0,1,2.0,2,0,24.58,14.97,9.61,5.38,1.56,3.82 ,15.83,9.67,6.16
2022-01-27T22:59:00.464424+00:00 42.0,24,18,2.0,0,2,4.0,4,0,24.44,13.32,11.12,7.16,0.97,6.19 ,13.29,9.79,3.50
2022-01-28T22:59:00.170345+00:00 57.0,34,23,1.0,0,1,3.0,3,0,35.21,21.49,13.72,5.11,0,5.11 ,13.81,10.31,3.50
2022-01-29T22:59:00.220220+00:00 52.0,31,21,2.0,0,2,3.0,3,0,28.37,18.20,10.17,6.1,0,6.10 ,13.87,9.29,4.58
2022-01-30T22:59:00.580111+00:00 52.0,32,20,1.0,0,1,2.0,2,0,30.2,20.14,10.06,5.94,0.01,5.93 ,13.61,10.26,3.35
2022-01-31T22:59:00.570372+00:00 44.0,23,21,2.0,0,2,3.0,3,0,21.9,12.53,9.37,6.57,0,6.57 ,11.44,7.36,4.08
2022-02-01T22:59:00.155950+00:00 39.0,22,17,1.0,0,1,3.0,3,0,20.45,12.77,7.68,5.13,0.23,4.90 ,12.24,8.49,3.75
2022-02-02T22:59:00.179124+00:00 33.0,19,14,2.0,0,2,2.0,2,0,11.86,6.81,5.05,5.32,0.01,5.31 ,14.63,10.37,4.26
2022-02-03T22:59:00.161803+00:00 40.0,22,18,1.0,0,1,4.0,4,0,20.46,11.52,8.94,7.22,0.82,6.40 ,12.13,8.68,3.45
2022-02-04T22:59:00.187632+00:00 33.0,18,15,2.0,0,2,3.0,3,0,10.62,5.62,5.00,5.22,0,5.22 ,14.31,10.46,3.85
2022-02-05T22:59:00.968946+00:00 34.0,18,16,1.0,0,1,3.0,3,0,13.03,7.78,5.25,7.8,0.84,6.96 ,13.47,8.52,4.95
2022-02-06T22:59:00.268123+00:00 41.0,23,18,2.0,0,2,3.0,3,0,20.59,11.54,9.05,5.42,0,5.42 ,12.84,9.02,3.82
2022-02-07T22:59:00.192313+00:00 35.0,22,13,2.0,0,2,3.0,3,0,13.59,8.37,5.22,5.52,0.05,5.47 ,13.94,10.38,3.56
2022-02-08T22:59:00.588252+00:00 35.0,20,15,1.0,0,1,2.0,2,0,16.73,8.34,8.39,10.38,2.70,7.68 ,12.78,9.73,3.05
2022-02-09T22:59:00.325357+00:00 25.0,14,11,2.0,0,2,2.0,2,0,11.32,5.70,5.62,7.41,2.57,4.84 ,11.34,8.17,3.17
2022-02-10T22:59:00.074867+00:00 13.0,3,10,1.0,0,1,0.0,0,0,6.74,2.50,4.24,2.93,0,2.93 ,3.56,0.68,2.88
2022-02-11T22:59:00.075049+00:00 29.0,14,15,1.0,0,1,2.0,2,0,12.67,5.08,7.59,3.77,0.32,3.45 ,13.0,8.95,4.05
2022-02-12T22:59:00.059765+00:00 33.0,17,16,2.0,1,1,2.0,2,0,16.24,8.24,8.00,7.78,1.64,6.14 ,12.7,8.92,3.78
2022-02-13T22:59:00.037076+00:00 23.0,12,11,2.0,0,2,2.0,2,0,7.55,3.22,4.33,6.45,1.62,4.83 ,13.95,10.14,3.81
2022-02-14T22:59:00.090290+00:00 38.0,22,16,1.0,0,1,3.0,3,0,13.92,7.60,6.32,3.48,0.03,3.45 ,17.87,11.40,6.47
2022-02-15T22:59:00.056290+00:00 34.0,16,18,2.0,0,2,2.0,2,0,11.27,4.07,7.20,7.24,0.65,6.59 ,16.42,11.53,4.89
2022-02-16T22:59:00.089574+00:00 34.0,18,16,2.0,0,2,3.0,3,0,11.68,5.07,6.61,4.27,0.01,4.26 ,14.18,9.49,4.69
2022-02-17T22:59:00.077750+00:00 33.0,17,16,1.0,0,1,2.0,2,0,8.1,3.92,4.18,6.28,0,6.28 ,15.83,10.92,4.91
2022-02-18T22:59:00.102289+00:00 24.0,13,11,2.0,1,1,1.0,1,0,6.15,3.11,3.04,7.41,1.41,6.00 ,16.14,11.47,4.67
2022-02-19T22:59:00.080487+00:00 30.0,16,14,2.0,1,1,2.0,2,0,10.93,5.06,5.87,6.62,0.64,5.98 ,15.05,11.18,3.87
2022-02-20T22:59:00.128910+00:00 36.0,18,18,1.0,0,1,3.0,3,0,16.0,6.64,9.36,4.79,0.03,4.76 ,13.5,9.75,3.75
2022-02-21T22:59:00.037909+00:00 34.0,20,14,1.0,0,1,3.0,3,0,11.43,7.01,4.42,5.03,0.06,4.97 ,16.05,11.92,4.13
2022-02-22T22:59:00.083023+00:00 31.0,18,13,2.0,0,2,2.0,2,0,10.13,4.91,5.22,7.14,0.67,6.47 ,16.49,11.58,4.91
2022-02-23T22:59:00.083491+00:00 25.0,13,12,1.0,0,1,3.0,3,0,7.7,3.10,4.60,9.41,2.43,6.98 ,14.11,9.95,4.16
2022-02-24T22:59:00.080871+00:00 27.0,14,13,2.0,1,1,1.0,1,0,9.6,3.66,5.94,5.76,1.79,3.97 ,15.68,9.83,5.85
2022-02-25T22:59:00.097600+00:00 28.0,15,13,1.0,0,1,2.0,2,0,15.98,9.06,6.92,6.41,1.73,4.68 ,13.59,7.94,5.65
2022-02-26T22:59:00.084503+00:00 31.0,15,16,1.0,0,1,2.0,2,0,11.47,3.38,8.09,7.28,1.81,5.47 ,17.18,12.26,4.92
2022-02-27T22:59:00.106518+00:00 36.0,24,12,2.0,1,1,2.0,2,0,12.97,6.57,6.40,8.94,5.64,3.30 ,13.88,11.52,2.36
2022-02-28T22:59:00.070178+00:00 23.0,13,10,2.0,0,2,1.0,1,0,10.86,3.95,6.91,2.85,2.04,0.81 ,14.97,10.54,4.43
2022-03-01T22:59:00.089747+00:00 27.0,12,15,1.0,0,1,2.0,2,0,12.81,4.42,8.39,7.74,2.28,5.46 ,14.9,10.86,4.04
2022-03-02T22:59:00.098209+00:00 27.0,14,13,1.0,0,1,1.0,1,0,8.19,2.61,5.58,3.79,0.44,3.35 ,15.61,11.30,4.31
2022-03-03T22:59:00.081425+00:00 25.0,12,13,2.0,1,1,2.0,2,0,7.81,2.87,4.94,9.03,1.72,7.31 ,13.76,10.24,3.52
2022-03-04T22:59:00.106072+00:00 36.0,19,17,1.0,0,1,2.0,2,0,6.29,3.22,3.07,2.62,0,2.62 ,23.47,13.15,10.32
2022-03-05T22:59:00.087908+00:00 36.0,21,15,1.0,0,1,2.0,2,0,14.21,8.94,5.27,6.26,0,6.26 ,14.35,10.14,4.21
2022-03-06T22:59:00.107749+00:00 28.0,14,14,0.0,0,0,2.0,2,0,9.6,4.21,5.39,8.42,1.20,7.22 ,15.64,9.73,5.91
2022-03-07T22:59:00.110274+00:00 33.0,20,13,1.0,0,1,4.0,4,0,16.96,8.65,8.31,5.74,1.76,3.98 ,15.26,10.38,4.88
2022-03-08T22:59:00.086643+00:00 23.0,12,11,2.0,1,1,2.0,2,0,9.03,3.40,5.63,6.11,1.82,4.29 ,13.2,9.25,3.95
2022-03-09T22:59:00.060017+00:00 20.0,12,8,1.0,0,1,1.0,1,0,8.96,3.80,5.16,4.67,3.05,1.62 ,15.22,9.89,5.33
2022-03-10T22:59:00.077202+00:00 19.0,12,7,1.0,1,0,2.0,1,1,6.73,2.10,4.63,2.37,1.62,0.75 ,13.78,9.75,4.03
2022-03-11T22:59:00.077542+00:00 28.0,14,14,0.0,0,0,2.0,2,0,8.9,4.90,4.00,7.04,0.56,6.48 ,16.05,13.05,3.00
2022-03-12T22:59:00.079136+00:00 34.0,19,15,2.0,1,1,2.0,2,0,5.9,3.25,2.65,5.49,0.01,5.48 ,18.95,12.44,6.51
2022-03-13T22:59:00.081244+00:00 36.0,19,17,1.0,0,1,3.0,3,0,13.73,8.22,5.51,6.75,0,6.75 ,12.61,8.49,4.12
2022-03-14T22:59:00.069545+00:00 31.0,16,15,1.0,0,1,2.0,2,0,12.24,7.00,5.24,6.26,0.67,5.59 ,12.7,8.71,3.99
2022-03-15T22:59:00.084146+00:00 23.0,22,1,2.0,1,1,1.0,1,0,4.48,4.34,0.14,6.93,6.71,0.22 ,14.63,12.53,2.10
2022-03-16T22:59:00.076844+00:00 25.0,12,13,2.0,1,1,1.0,1,0,6.65,2.55,4.10,5.11,0.43,4.68 ,14.77,10.90,3.87
2022-03-17T22:59:00.085585+00:00 25.0,12,13,2.0,0,2,3.0,3,0,5.77,1.49,4.28,5.11,0.02,5.09 ,13.46,9.46,4.00
2022-03-18T22:59:00.078411+00:00 31.0,17,14,0.0,0,0,2.0,2,0,9.61,4.35,5.26,6.4,0.05,6.35 ,15.26,11.82,3.44
2022-03-19T22:59:00.101081+00:00 23.0,12,11,1.0,1,0,2.0,2,0,5.36,2.63,2.73,8.31,1.01,7.30 ,14.3,10.44,3.86
2022-03-20T22:59:00.091946+00:00 25.0,13,12,0.0,0,0,2.0,2,0,7.72,2.27,5.45,5.9,1.06,4.84 ,14.51,9.79,4.72
2022-03-21T22:59:00.085049+00:00 22.0,12,10,0.0,0,0,3.0,2,1,7.12,2.84,4.28,7.65,1.58,6.07 ,13.35,9.75,3.60
2022-03-22T22:59:00.083573+00:00 20.0,10,10,2.0,1,1,1.0,1,0,8.36,2.95,5.41,5.45,2.66,2.79 ,12.22,8.68,3.54
2022-03-23T22:59:00.045327+00:00 20.0,9,11,2.0,0,2,1.0,1,0,9.15,2.95,6.20,4.7,1.84,2.86 ,13.88,9.89,3.99
